2026-05-29 21:02:36,915 | analisis_pipeline | INFO | [2222_audio1] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 01:20:00,540 | analisis_pipeline | INFO | [2337_audio01] LLM: "Tentu, I can help you with that. Silakan infokan kota asal d"
2026-05-30 01:20:02,604 | analisis_pipeline | INFO | [2337_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio01.wav
2026-05-30 01:20:25,750 | analisis_pipeline | INFO | [2337_audio02] STT: "Aku butuh travel umroh simpel tapi include Madinah Visit."
2026-05-30 01:20:43,059 | analisis_pipeline | INFO | [2337_audio02] LLM: "You should look for "Umrah Plus Madinah" packages that alrea"
2026-05-30 01:21:07,835 | analisis_pipeline | INFO | [2337_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio02.wav
2026-05-30 01:21:30,990 | analisis_pipeline | INFO | [2337_audio03] STT: ""Can you help aku arrange transport dari Jeddah ke Madinah t"
2026-05-30 01:21:46,321 | analisis_pipeline | INFO | [2337_audio03] LLM: "You can book the Haramain High-Speed Railway online through "
2026-05-30 01:22:11,396 | analisis_pipeline | INFO | [2337_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio03.wav
2026-05-30 01:22:34,225 | analisis_pipeline | INFO | [2337_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:22:52,267 | analisis_pipeline | INFO | [2337_audio04] LLM: "Visit the official KSA Visa portal or use the Nusuk app to f"
2026-05-30 01:23:20,260 | analisis_pipeline | INFO | [2337_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio04.wav
2026-05-30 01:23:45,984 | analisis_pipeline | INFO | [2337_audio05] STT: "Ya Achi, uridu bukflike ilah Jeddah Al-Usbu Al-Qadim hal bis"
2026-05-30 01:24:08,353 | analisis_pipeline | INFO | [2337_audio05] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Language Pro"
2026-05-30 01:25:05,418 | analisis_pipeline | INFO | [2337_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio05.wav
2026-05-30 01:25:28,630 | analisis_pipeline | INFO | [2337_audio06] STT: "Uridu Arrange Transport Min Jeddah Ila Madinahoddan"
2026-05-30 01:25:48,004 | analisis_pipeline | INFO | [2337_audio06] LLM: "يمكنك حجز قطار الحرمين السريع عبر الإنترنت لرحلة مريحة وسريع"
2026-05-30 01:26:17,108 | analisis_pipeline | INFO | [2337_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio06.wav
2026-05-30 01:26:40,800 | analisis_pipeline | INFO | [2337_audio07] STT: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbai"
2026-05-30 01:26:55,839 | analisis_pipeline | INFO | [2337_audio07] LLM: "Pilihlah jadwal penerbangan pagi agar kamu tiba di Jeddah se"
2026-05-30 01:26:58,702 | analisis_pipeline | INFO | [2337_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio07.wav
2026-05-30 01:27:22,148 | analisis_pipeline | INFO | [2337_audio13] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 01:27:34,995 | analisis_pipeline | INFO | [2337_audio13] LLM: "Buka website maskapai atau travel agent online, lalu masukka"
2026-05-30 01:27:39,033 | analisis_pipeline | INFO | [2337_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio13.wav
2026-05-30 01:28:01,942 | analisis_pipeline | INFO | [2337_audio14] STT: "How to prepare dokumen umrah dari Indonesia dengan benar"
2026-05-30 01:28:15,320 | analisis_pipeline | INFO | [2337_audio14] LLM: "Ensure your passport has at least six months of validity and"
2026-05-30 01:28:54,098 | analisis_pipeline | INFO | [2337_audio14] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio14.wav
2026-05-30 01:29:17,356 | analisis_pipeline | INFO | [2337_audio18] STT: "I feel overwhelmed dengan persiapan umroh. Ada tips sederhan"
2026-05-30 01:29:37,903 | analisis_pipeline | INFO | [2337_audio18] LLM: "Start by making a simple checklist for your essentials like "
2026-05-30 01:29:59,601 | analisis_pipeline | INFO | [2337_audio18] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2337_audio18.wav
2026-05-30 01:30:22,944 | analisis_pipeline | INFO | [2338_audio01] STT: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu sched"
2026-05-30 01:30:35,945 | analisis_pipeline | INFO | [2338_audio01] LLM: "Tentu, saya bisa bantu buatkan jadwalnya. Silakan informasik"
2026-05-30 01:30:38,488 | analisis_pipeline | INFO | [2338_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio01.wav
2026-05-30 01:31:01,764 | analisis_pipeline | INFO | [2338_audio02] STT: "Aku butuh travel umrah simple, tapi include mandina visit."
2026-05-30 01:31:27,966 | analisis_pipeline | INFO | [2338_audio02] LLM: "Most standard Umrah packages already include a visit to Madi"
2026-05-30 01:31:51,481 | analisis_pipeline | INFO | [2338_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio02.wav
2026-05-30 01:32:14,960 | analisis_pipeline | INFO | [2338_audio03] STT: ""Can you help aku arrange transport dari Jeddah ke Madinah t"
2026-05-30 01:32:27,258 | analisis_pipeline | INFO | [2338_audio03] LLM: "You can book the Haramain High-Speed Railway online for a fa"
2026-05-30 01:32:50,911 | analisis_pipeline | INFO | [2338_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio03.wav
2026-05-30 01:33:13,802 | analisis_pipeline | INFO | [2338_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:33:25,114 | analisis_pipeline | INFO | [2338_audio04] LLM: "You can apply through the official KSA Visa website or the N"
2026-05-30 01:33:59,212 | analisis_pipeline | INFO | [2338_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio04.wav
2026-05-30 01:34:25,141 | analisis_pipeline | INFO | [2338_audio05] STT: "Ya ahli, uridu buk flight ilajerdah al-usbu al-qadim, hal bi"
2026-05-30 01:34:39,795 | analisis_pipeline | INFO | [2338_audio05] LLM: "Tentu, saya bisa bantu carikan opsi penerbangan terbaik ke J"
2026-05-30 01:34:42,900 | analisis_pipeline | INFO | [2338_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio05.wav
2026-05-30 01:35:06,281 | analisis_pipeline | INFO | [2338_audio06] STT: "Uri 2 Range Transport Minjit dah ilang Madinah, Rodan."
2026-05-30 01:35:28,502 | analisis_pipeline | INFO | [2338_audio06] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Language Cap"
2026-05-30 01:36:24,030 | analisis_pipeline | INFO | [2338_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio06.wav
2026-05-30 01:36:47,059 | analisis_pipeline | INFO | [2338_audio12] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 01:37:00,712 | analisis_pipeline | INFO | [2338_audio12] LLM: "Anda bisa mengurusnya melalui agen travel umrah atau mengaju"
2026-05-30 01:37:03,612 | analisis_pipeline | INFO | [2338_audio12] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio12.wav
2026-05-30 01:37:26,793 | analisis_pipeline | INFO | [2338_audio13] STT: "Jelaskan step by step cara booking flight ke Jeddah secara o"
2026-05-30 01:37:49,406 | analisis_pipeline | INFO | [2338_audio13] LLM: "Buka website maskapai atau aplikasi travel, lalu masukkan ko"
2026-05-30 01:37:53,200 | analisis_pipeline | INFO | [2338_audio13] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio13.wav
2026-05-30 01:38:16,929 | analisis_pipeline | INFO | [2338_audio15] STT: "Tolong buat checklist persiapan umrah termasuk barang wajib "
2026-05-30 01:38:41,751 | analisis_pipeline | INFO | [2338_audio15] LLM: "Pastikan paspor, visa, dan kain ihram atau pakaian muslim su"
2026-05-30 01:38:45,296 | analisis_pipeline | INFO | [2338_audio15] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio15.wav
2026-05-30 01:39:08,845 | analisis_pipeline | INFO | [2338_audio17] STT: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemu"
2026-05-30 01:39:24,427 | analisis_pipeline | INFO | [2338_audio17] LLM: "Tidak susah kok, asalkan kamu fokus pada kosakata harian yan"
2026-05-30 01:39:27,120 | analisis_pipeline | INFO | [2338_audio17] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2338_audio17.wav
2026-05-30 01:39:50,557 | analisis_pipeline | INFO | [2341_audio01] STT: "Aku mau buk flight ke Jedah minggu depan. Bisa bantu schedul"
2026-05-30 01:40:00,686 | analisis_pipeline | INFO | [2341_audio01] LLM: "Bisa banget, aku bantu carikan ya. Tolong beri tahu kota keb"
2026-05-30 01:40:03,381 | analisis_pipeline | INFO | [2341_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio01.wav
2026-05-30 01:40:26,696 | analisis_pipeline | INFO | [2341_audio01(1)] STT: "Aku mau buk flight ke Jedah minggu depan. Bisa bantu schedul"
2026-05-30 01:40:36,935 | analisis_pipeline | INFO | [2341_audio01(1)] LLM: "Tentu, boleh kasih tahu tanggal pasti dan kota asal keberang"
2026-05-30 01:40:39,290 | analisis_pipeline | INFO | [2341_audio01(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio01(1).wav
2026-05-30 01:41:02,568 | analisis_pipeline | INFO | [2341_audio02] STT: "Aku butuh travel umrah simpel, tapi include Madinafisip."
2026-05-30 01:41:30,184 | analisis_pipeline | INFO | [2341_audio02] LLM: "I recommend looking for "Umrah Regular" packages that specif"
2026-05-30 01:41:56,667 | analisis_pipeline | INFO | [2341_audio02] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio02.wav
2026-05-30 01:42:20,005 | analisis_pipeline | INFO | [2341_audio02(1)] STT: "Aku butuh travel umrah simpel, tapi include Madinafisip."
2026-05-30 01:42:39,613 | analisis_pipeline | INFO | [2341_audio02(1)] LLM: "Most standard Umrah packages already include a visit to Madi"
2026-05-30 01:43:05,777 | analisis_pipeline | INFO | [2341_audio02(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio02(1).wav
2026-05-30 01:43:29,338 | analisis_pipeline | INFO | [2341_audio03] STT: "Bolehkah kamu tolong saya mengurangkan transport dari Jeddah"
2026-05-30 01:43:55,286 | analisis_pipeline | INFO | [2341_audio03] LLM: "Tentu, saya bisa bantu atur transportasinya. Anda bisa memil"
2026-05-30 01:43:58,206 | analisis_pipeline | INFO | [2341_audio03] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio03.wav
2026-05-30 01:44:21,940 | analisis_pipeline | INFO | [2341_audio03(1)] STT: "Bolehkah kamu tolong saya mengurangkan transport dari Jeddah"
2026-05-30 01:44:45,464 | analisis_pipeline | INFO | [2341_audio03(1)] LLM: "Tentu, saya bisa membantu mengatur transportasi Anda. Anda d"
2026-05-30 01:44:48,053 | analisis_pipeline | INFO | [2341_audio03(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio03(1).wav
2026-05-30 01:45:10,989 | analisis_pipeline | INFO | [2341_audio04] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:45:26,709 | analisis_pipeline | INFO | [2341_audio04] LLM: "You can apply for your Saudi visa through the official Nusuk"
2026-05-30 01:46:01,011 | analisis_pipeline | INFO | [2341_audio04] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio04.wav
2026-05-30 01:46:23,742 | analisis_pipeline | INFO | [2341_audio04(1)] STT: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:46:35,976 | analisis_pipeline | INFO | [2341_audio04(1)] LLM: "You can apply through the official Nusuk platform or a licen"
2026-05-30 01:47:01,428 | analisis_pipeline | INFO | [2341_audio04(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio04(1).wav
2026-05-30 01:47:27,264 | analisis_pipeline | INFO | [2341_audio05] STT: "Ya akri, uridu book flight ilajadah Al-Usbu Al-Qadim, hal bi"
2026-05-30 01:47:50,127 | analisis_pipeline | INFO | [2341_audio05] LLM: "I can definitely help you find the best flight schedules to "
2026-05-30 01:48:15,825 | analisis_pipeline | INFO | [2341_audio05] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio05.wav
2026-05-30 01:48:41,521 | analisis_pipeline | INFO | [2341_audio05(1)] STT: "Ya akri, uridu book flight ilajadah Al-Usbu Al-Qadim, hal bi"
2026-05-30 01:48:53,582 | analisis_pipeline | INFO | [2341_audio05(1)] LLM: "I can certainly help you find the best direct flight schedul"
2026-05-30 01:49:14,663 | analisis_pipeline | INFO | [2341_audio05(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio05(1).wav
2026-05-30 01:49:37,940 | analisis_pipeline | INFO | [2341_audio06] STT: "Uridu Orange Transpars Menjedah Ila Madinah dan"
2026-05-30 01:50:10,691 | analisis_pipeline | INFO | [2341_audio06] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Skills: Unde"
2026-05-30 01:51:06,258 | analisis_pipeline | INFO | [2341_audio06] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio06.wav
2026-05-30 01:51:29,431 | analisis_pipeline | INFO | [2341_audio06(1)] STT: "Uridu Orange Transpars Menjedah Ila Madinah dan"
2026-05-30 01:51:51,767 | analisis_pipeline | INFO | [2341_audio06(1)] LLM: "Role: Friendly Umrah and Hajj travel assistant.
Capabilities"
2026-05-30 01:52:55,496 | analisis_pipeline | INFO | [2341_audio06(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio06(1).wav
2026-05-30 01:53:19,277 | analisis_pipeline | INFO | [2341_audio07] STT: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbai"
2026-05-30 01:53:50,859 | analisis_pipeline | INFO | [2341_audio07] LLM: "Sebaiknya mendarat di Jeddah lalu langsung menuju Madinah me"
2026-05-30 01:53:54,080 | analisis_pipeline | INFO | [2341_audio07] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio07.wav
2026-05-30 01:54:17,772 | analisis_pipeline | INFO | [2341_audio07(1)] STT: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbai"
2026-05-30 01:54:36,057 | analisis_pipeline | INFO | [2341_audio07(1)] LLM: "Sebaiknya Anda tiba di Jeddah pada pagi hari dan langsung la"
2026-05-30 01:54:39,185 | analisis_pipeline | INFO | [2341_audio07(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio07(1).wav
2026-05-30 01:55:02,170 | analisis_pipeline | INFO | [2341_audio08] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 01:55:13,491 | analisis_pipeline | INFO | [2341_audio08] LLM: "Kamu bisa mengurusnya melalui agen travel umrah resmi atau s"
2026-05-30 01:55:16,923 | analisis_pipeline | INFO | [2341_audio08] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio08.wav
2026-05-30 01:55:39,807 | analisis_pipeline | INFO | [2341_audio08(1)] STT: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekar"
2026-05-30 01:55:58,861 | analisis_pipeline | INFO | [2341_audio08(1)] LLM: "Kamu bisa mengurusnya melalui agen travel resmi yang terdaft"
2026-05-30 01:56:01,811 | analisis_pipeline | INFO | [2341_audio08(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio08(1).wav
2026-05-30 01:56:24,541 | analisis_pipeline | INFO | [2341_audio09] STT: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-30 01:56:45,236 | analisis_pipeline | INFO | [2341_audio09] LLM: "Ensure your passport has at least six months of validity and"
2026-05-30 01:57:14,086 | analisis_pipeline | INFO | [2341_audio09] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio09.wav
2026-05-30 01:57:36,844 | analisis_pipeline | INFO | [2341_audio09(1)] STT: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-30 01:57:55,388 | analisis_pipeline | INFO | [2341_audio09(1)] LLM: "Make sure your passport is valid for at least six months and"
2026-05-30 01:58:19,353 | analisis_pipeline | INFO | [2341_audio09(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio09(1).wav
2026-05-30 01:58:42,696 | analisis_pipeline | INFO | [2341_audio10] STT: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemu"
2026-05-30 01:59:04,509 | analisis_pipeline | INFO | [2341_audio10] LLM: "Belajar bahasa Arab bisa terasa menantang di awal, tapi sebe"
2026-05-30 01:59:08,437 | analisis_pipeline | INFO | [2341_audio10] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio10.wav
2026-05-30 01:59:31,826 | analisis_pipeline | INFO | [2341_audio10(1)] STT: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemu"
2026-05-30 01:59:52,374 | analisis_pipeline | INFO | [2341_audio10(1)] LLM: "Tidak susah kok, yang penting mulai dari kosakata praktis un"
2026-05-30 01:59:54,978 | analisis_pipeline | INFO | [2341_audio10(1)] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2341_audio10(1).wav
2026-05-30 02:00:18,437 | analisis_pipeline | INFO | [2342_audio01] STT: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedu"
2026-05-30 02:00:32,370 | analisis_pipeline | INFO | [2342_audio01] LLM: "Tentu, saya bisa bantu atur jadwalnya. Tolong infokan kota k"
2026-05-30 02:00:34,764 | analisis_pipeline | INFO | [2342_audio01] TTS: /home/azani/Kuliah/semester_6/nlp/prak/uas/voice-cs-system/results/tts_output/response_2342_audio01.wav
2026-05-30 02:00:57,851 | analisis_pipeline | INFO | [2342_audio02] STT: "Aku butuh travel umrah simpel tapi include Madinah Visit."
