2026-05-28 15:59:28,744 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?"
2026-05-30 01:07:46,114 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-30 01:07:46,115 | text_processor | INFO | Manifest disimpan: 2331_audio15.json
2026-05-30 01:07:46,115 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:08:40,611 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah enggak untuk pemula."
2026-05-30 01:08:40,611 | text_processor | INFO | Manifest disimpan: 2331_audio17.json
2026-05-30 01:08:40,611 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 01:09:27,055 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?"
2026-05-30 01:09:27,056 | text_processor | INFO | Manifest disimpan: 2334_audio01.json
2026-05-30 01:09:27,056 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 01:10:01,916 | text_processor | INFO | Input: "Aku butuh travel umrah simple tapi include Madinah Visit."
2026-05-30 01:10:01,916 | text_processor | INFO | Manifest disimpan: 2334_audio02.json
2026-05-30 01:10:01,916 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 01:11:10,115 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 01:11:10,115 | text_processor | INFO | Manifest disimpan: 2334_audio03.json
2026-05-30 01:11:10,115 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 01:12:13,151 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:12:13,151 | text_processor | INFO | Manifest disimpan: 2334_audio04.json
2026-05-30 01:12:13,152 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 01:14:05,421 | text_processor | INFO | Input: "Ya Akhi, uridu bukflike ilajeddah al-usbu al-qadim, hal bisa bantu ajidah afpal "
2026-05-30 01:14:05,421 | text_processor | INFO | Manifest disimpan: 2334_audio05.json
2026-05-30 01:14:05,421 | text_processor | INFO | dominant=AR detected=['AR', 'ID', 'EN'] segments=3
2026-05-30 01:15:32,966 | text_processor | INFO | Input: "Uridu Range Transport Min Jeddah ila Madinah Rodan"
2026-05-30 01:15:32,967 | text_processor | INFO | Manifest disimpan: 2334_audio06.json
2026-05-30 01:15:32,967 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 01:16:31,386 | text_processor | INFO | Input: "Book flight ke Jeddah lalu lanjut ke Madinah. Skejul terbaik kapan?"
2026-05-30 01:16:31,387 | text_processor | INFO | Manifest disimpan: 2334_audio07.json
2026-05-30 01:16:31,387 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=2
2026-05-30 01:17:22,361 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 01:17:22,361 | text_processor | INFO | Manifest disimpan: 2334_audio08.json
2026-05-30 01:17:22,361 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:18:02,964 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar."
2026-05-30 01:18:02,965 | text_processor | INFO | Manifest disimpan: 2334_audio09.json
2026-05-30 01:18:02,965 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 01:19:08,642 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 01:19:08,643 | text_processor | INFO | Manifest disimpan: 2334_audio10.json
2026-05-30 01:19:08,643 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 01:19:49,842 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule."
2026-05-30 01:19:49,842 | text_processor | INFO | Manifest disimpan: 2337_audio01.json
2026-05-30 01:19:49,842 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 01:20:25,750 | text_processor | INFO | Input: "Aku butuh travel umroh simpel tapi include Madinah Visit."
2026-05-30 01:20:25,750 | text_processor | INFO | Manifest disimpan: 2337_audio02.json
2026-05-30 01:20:25,750 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 01:21:30,990 | text_processor | INFO | Input: ""Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?""
2026-05-30 01:21:30,991 | text_processor | INFO | Manifest disimpan: 2337_audio03.json
2026-05-30 01:21:30,991 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 01:22:34,225 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:22:34,226 | text_processor | INFO | Manifest disimpan: 2337_audio04.json
2026-05-30 01:22:34,226 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 01:23:45,984 | text_processor | INFO | Input: "Ya Achi, uridu bukflike ilah Jeddah Al-Usbu Al-Qadim hal bisa bantu Ajidah Afdal"
2026-05-30 01:23:45,985 | text_processor | INFO | Manifest disimpan: 2337_audio05.json
2026-05-30 01:23:45,985 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=3
2026-05-30 01:25:28,630 | text_processor | INFO | Input: "Uridu Arrange Transport Min Jeddah Ila Madinahoddan"
2026-05-30 01:25:28,630 | text_processor | INFO | Manifest disimpan: 2337_audio06.json
2026-05-30 01:25:28,631 | text_processor | INFO | dominant=AR detected=['AR', 'EN'] segments=3
2026-05-30 01:26:40,800 | text_processor | INFO | Input: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan."
2026-05-30 01:26:40,801 | text_processor | INFO | Manifest disimpan: 2337_audio07.json
2026-05-30 01:26:40,801 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-30 01:27:22,148 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 01:27:22,149 | text_processor | INFO | Manifest disimpan: 2337_audio13.json
2026-05-30 01:27:22,149 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 01:28:01,943 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar"
2026-05-30 01:28:01,943 | text_processor | INFO | Manifest disimpan: 2337_audio14.json
2026-05-30 01:28:01,943 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 01:29:17,356 | text_processor | INFO | Input: "I feel overwhelmed dengan persiapan umroh. Ada tips sederhana."
2026-05-30 01:29:17,357 | text_processor | INFO | Manifest disimpan: 2337_audio18.json
2026-05-30 01:29:17,357 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=3
2026-05-30 01:30:22,945 | text_processor | INFO | Input: "Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule."
2026-05-30 01:30:22,945 | text_processor | INFO | Manifest disimpan: 2338_audio01.json
2026-05-30 01:30:22,945 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 01:31:01,764 | text_processor | INFO | Input: "Aku butuh travel umrah simple, tapi include mandina visit."
2026-05-30 01:31:01,765 | text_processor | INFO | Manifest disimpan: 2338_audio02.json
2026-05-30 01:31:01,765 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 01:32:14,960 | text_processor | INFO | Input: ""Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?""
2026-05-30 01:32:14,961 | text_processor | INFO | Manifest disimpan: 2338_audio03.json
2026-05-30 01:32:14,961 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 01:33:13,802 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:33:13,803 | text_processor | INFO | Manifest disimpan: 2338_audio04.json
2026-05-30 01:33:13,803 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 01:34:25,141 | text_processor | INFO | Input: "Ya ahli, uridu buk flight ilajerdah al-usbu al-qadim, hal bisa bantu ajidah afdo"
2026-05-30 01:34:25,142 | text_processor | INFO | Manifest disimpan: 2338_audio05.json
2026-05-30 01:34:25,142 | text_processor | INFO | dominant=ID detected=['AR', 'EN', 'ID'] segments=4
2026-05-30 01:35:06,282 | text_processor | INFO | Input: "Uri 2 Range Transport Minjit dah ilang Madinah, Rodan."
2026-05-30 01:35:06,282 | text_processor | INFO | Manifest disimpan: 2338_audio06.json
2026-05-30 01:35:06,282 | text_processor | INFO | dominant=EN detected=['EN'] segments=1
2026-05-30 01:36:47,059 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 01:36:47,060 | text_processor | INFO | Manifest disimpan: 2338_audio12.json
2026-05-30 01:36:47,060 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:37:26,793 | text_processor | INFO | Input: "Jelaskan step by step cara booking flight ke Jeddah secara online."
2026-05-30 01:37:26,793 | text_processor | INFO | Manifest disimpan: 2338_audio13.json
2026-05-30 01:37:26,794 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=6
2026-05-30 01:38:16,929 | text_processor | INFO | Input: "Tolong buat checklist persiapan umrah termasuk barang wajib di bawah."
2026-05-30 01:38:16,935 | text_processor | INFO | Manifest disimpan: 2338_audio15.json
2026-05-30 01:38:16,935 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:39:08,845 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 01:39:08,845 | text_processor | INFO | Manifest disimpan: 2338_audio17.json
2026-05-30 01:39:08,845 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 01:39:50,557 | text_processor | INFO | Input: "Aku mau buk flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 01:39:50,557 | text_processor | INFO | Manifest disimpan: 2341_audio01.json
2026-05-30 01:39:50,558 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 01:40:26,696 | text_processor | INFO | Input: "Aku mau buk flight ke Jedah minggu depan. Bisa bantu schedule?"
2026-05-30 01:40:26,696 | text_processor | INFO | Manifest disimpan: 2341_audio01(1).json
2026-05-30 01:40:26,697 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 01:41:02,568 | text_processor | INFO | Input: "Aku butuh travel umrah simpel, tapi include Madinafisip."
2026-05-30 01:41:02,568 | text_processor | INFO | Manifest disimpan: 2341_audio02.json
2026-05-30 01:41:02,568 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 01:42:20,005 | text_processor | INFO | Input: "Aku butuh travel umrah simpel, tapi include Madinafisip."
2026-05-30 01:42:20,006 | text_processor | INFO | Manifest disimpan: 2341_audio02(1).json
2026-05-30 01:42:20,006 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 01:43:29,338 | text_processor | INFO | Input: "Bolehkah kamu tolong saya mengurangkan transport dari Jeddah ke Madinah esok?"
2026-05-30 01:43:29,339 | text_processor | INFO | Manifest disimpan: 2341_audio03.json
2026-05-30 01:43:29,339 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:44:21,940 | text_processor | INFO | Input: "Bolehkah kamu tolong saya mengurangkan transport dari Jeddah ke Madinah esok?"
2026-05-30 01:44:21,941 | text_processor | INFO | Manifest disimpan: 2341_audio03(1).json
2026-05-30 01:44:21,941 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:45:10,990 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:45:10,990 | text_processor | INFO | Manifest disimpan: 2341_audio04.json
2026-05-30 01:45:10,990 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 01:46:23,742 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 01:46:23,743 | text_processor | INFO | Manifest disimpan: 2341_audio04(1).json
2026-05-30 01:46:23,743 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 01:47:27,264 | text_processor | INFO | Input: "Ya akri, uridu book flight ilajadah Al-Usbu Al-Qadim, hal bisa bantu Ajadah Afda"
2026-05-30 01:47:27,265 | text_processor | INFO | Manifest disimpan: 2341_audio05.json
2026-05-30 01:47:27,265 | text_processor | INFO | dominant=EN detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 01:48:41,521 | text_processor | INFO | Input: "Ya akri, uridu book flight ilajadah Al-Usbu Al-Qadim, hal bisa bantu Ajadah Afda"
2026-05-30 01:48:41,522 | text_processor | INFO | Manifest disimpan: 2341_audio05(1).json
2026-05-30 01:48:41,522 | text_processor | INFO | dominant=EN detected=['AR', 'EN', 'ID'] segments=5
2026-05-30 01:49:37,940 | text_processor | INFO | Input: "Uridu Orange Transpars Menjedah Ila Madinah dan"
2026-05-30 01:49:37,940 | text_processor | INFO | Manifest disimpan: 2341_audio06.json
2026-05-30 01:49:37,940 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=2
2026-05-30 01:51:29,431 | text_processor | INFO | Input: "Uridu Orange Transpars Menjedah Ila Madinah dan"
2026-05-30 01:51:29,431 | text_processor | INFO | Manifest disimpan: 2341_audio06(1).json
2026-05-30 01:51:29,431 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=2
2026-05-30 01:53:19,277 | text_processor | INFO | Input: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan?"
2026-05-30 01:53:19,278 | text_processor | INFO | Manifest disimpan: 2341_audio07.json
2026-05-30 01:53:19,278 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-30 01:54:17,773 | text_processor | INFO | Input: "Book flight ke Jedah lalu lanjut ke Madinah, schedule terbaik kapan?"
2026-05-30 01:54:17,773 | text_processor | INFO | Manifest disimpan: 2341_audio07(1).json
2026-05-30 01:54:17,773 | text_processor | INFO | dominant=ID detected=['EN', 'ID'] segments=4
2026-05-30 01:55:02,170 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 01:55:02,171 | text_processor | INFO | Manifest disimpan: 2341_audio08.json
2026-05-30 01:55:02,171 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:55:39,807 | text_processor | INFO | Input: "Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?"
2026-05-30 01:55:39,807 | text_processor | INFO | Manifest disimpan: 2341_audio08(1).json
2026-05-30 01:55:39,807 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=3
2026-05-30 01:56:24,541 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-30 01:56:24,541 | text_processor | INFO | Manifest disimpan: 2341_audio09.json
2026-05-30 01:56:24,542 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 01:57:36,844 | text_processor | INFO | Input: "How to prepare dokumen umrah dari Indonesia dengan benar?"
2026-05-30 01:57:36,845 | text_processor | INFO | Manifest disimpan: 2341_audio09(1).json
2026-05-30 01:57:36,845 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=2
2026-05-30 01:58:42,697 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 01:58:42,697 | text_processor | INFO | Manifest disimpan: 2341_audio10.json
2026-05-30 01:58:42,697 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 01:59:31,826 | text_processor | INFO | Input: "Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?"
2026-05-30 01:59:31,826 | text_processor | INFO | Manifest disimpan: 2341_audio10(1).json
2026-05-30 01:59:31,826 | text_processor | INFO | dominant=ID detected=['ID'] segments=1
2026-05-30 02:00:18,437 | text_processor | INFO | Input: "Aku mau book flight ke Jedah minggu depan, bisa bantu schedule?"
2026-05-30 02:00:18,438 | text_processor | INFO | Manifest disimpan: 2342_audio01.json
2026-05-30 02:00:18,438 | text_processor | INFO | dominant=ID detected=['ID', 'EN'] segments=4
2026-05-30 02:00:57,851 | text_processor | INFO | Input: "Aku butuh travel umrah simpel tapi include Madinah Visit."
2026-05-30 02:00:57,851 | text_processor | INFO | Manifest disimpan: 2342_audio02.json
2026-05-30 02:00:57,851 | text_processor | INFO | dominant=EN detected=['ID', 'EN'] segments=4
2026-05-30 02:02:00,173 | text_processor | INFO | Input: "Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"
2026-05-30 02:02:00,173 | text_processor | INFO | Manifest disimpan: 2342_audio03.json
2026-05-30 02:02:00,173 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=5
2026-05-30 02:03:01,364 | text_processor | INFO | Input: "Explain step by step cara apply visa Saudi dengan benar."
2026-05-30 02:03:01,364 | text_processor | INFO | Manifest disimpan: 2342_audio04.json
2026-05-30 02:03:01,364 | text_processor | INFO | dominant=EN detected=['EN', 'ID'] segments=4
2026-05-30 02:04:21,626 | text_processor | INFO | Input: "Ya, aku uridu buku klik, ilah jaddah al-usbu'an al-qodim, hal bisa bantu ajidah "
2026-05-30 02:04:21,626 | text_processor | INFO | Manifest disimpan: 2342_audio05.json
2026-05-30 02:04:21,626 | text_processor | INFO | dominant=AR detected=['AR', 'ID'] segments=5
